Scenario,InitialDiff,ResourceOverlap,FracRefuge,FightingDiff,MutationRate,BaseNestlSurv,NestSurvSpeciesModifier,Replicates_ALL,Replicates_NF,Replicates_nf_1K,Replicates_nf_end,Pr_Coexist,Pr_Sp1_Extinct,Pr_Sp2_Extinct,Coexistence_outcome,Mean_coexistence,dZ1_1K,dZ2_1K,dMu1_1K,dMu2_1K,dSig1_1K,dSig2_1K,dZ1Mu1_1K,dZ2Mu2_1K,dZ1Mu2_1K,dZ2Mu1_1K,Pr_Divergence_1K,Pr_Sp1diverging_1K,Pr_Sp2diverging_1K,Pr_Convergence_1K,Pr_Sp1converging_1K,Pr_Sp2converging_1K,Pr_Sp1chasing2_1K,Pr_Sp2chasing1_1K,Pr_Stasis_1K,Pr_Z1diverging_1K,Pr_Z2diverging_1K,Pr_Mu1diverging_1K,Pr_Mu2diverging_1K,Pr_Z1converging_1K,Pr_Z2converging_1K,Pr_Mu1converging_1K,Pr_Mu2converging_1K,Pr_Z1Mu2diverging_1K,Pr_Z2Mu1diverging_1K,Pr_Z2Mu1converging_1K,Pr_Z1Mu2converging_1K,Pr_Z1Z2diverging_1K,Pr_Mu1Mu2diverging_1K,Pr_Z1Z2converging_1K,Pr_Mu1Mu2converging_1K,Pr_Z1chasingMu2_1K,Pr_Z2chasingMu1_1K,Pr_Mu1chasingZ2_1K,Pr_Mu2chasingZ1_1K,Trait_outcome_1K,dZ1,dZ2,dMu1,dMu2,dSig1,dSig2,dZ1Mu1,dZ2Mu2,dZ1Mu2,dZ2Mu1,Pr_Divergence,Pr_Sp1diverging,Pr_Sp2diverging,Pr_Convergence,Pr_Sp1converging,Pr_Sp2converging,Pr_Sp1chasing2,Pr_Sp2chasing1,Pr_Stasis,Pr_Z1diverging,Pr_Z2diverging,Pr_Mu1diverging,Pr_Mu2diverging,Pr_Z1converging,Pr_Z2converging,Pr_Mu1converging,Pr_Mu2converging,Pr_Z1Mu2diverging,Pr_Z2Mu1diverging,Pr_Z2Mu1converging,Pr_Z1Mu2converging,Pr_Z1Z2diverging,Pr_Mu1Mu2diverging,Pr_Z1Z2converging,Pr_Mu1Mu2converging,Pr_Z1chasingMu2,Pr_Z2chasingMu1,Pr_Mu1chasingZ2,Pr_Mu2chasingZ1,Trait_outcome
1969,1,0.925,0.45,-50,1e-04,0.29167,0.023,13,13,9,3,0.230769230769231,0.769230769230769,0,Coexist_or_sp1_extinct,4675.92307692308,9.26535991488889,12.189903751,10.6270526053333,11.6075532138889,5.22235196466667,1.52010449266667,1.37684943844444,0.921880868222222,3.21175080255556,2.75678223222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,12.6773156533333,16.4179092366667,14.7222059433333,15.81422371,7.35271233333333,2.31298421,1.97890572833333,1.225313857,3.80570696366667,3.05211509266667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1970,1,0.925,0.45,-25,1e-04,0.29167,0.023,13,13,12,7,0.538461538461538,0.461538461538462,0,Coexist_or_sp1_extinct,6972.07692307692,9.90356435858333,12.9169959710833,11.1272032026667,12.0106933735,5.09925647266667,1.29197907891667,1.410993561,0.79022657375,3.11904882166667,2.646423808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,11.023744552,14.1057237271429,12.2213529157143,13.2886464371429,5.28274008814286,1.20263038885714,1.35553466357143,0.744266776571429,3.04354913442857,2.68623891614286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1971,1,0.925,0.45,-15,1e-04,0.29167,0.023,13,13,9,2,0.153846153846154,0.846153846153846,0,Coexist_or_sp1_extinct,4137.46153846154,7.534880104,10.0594865753333,8.38617935455555,9.22721250266667,4.58079144211111,1.28705809677778,0.957917191222222,0.719047100666667,2.74847494311111,2.60705938666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,10.487862625,12.78808745,11.286843035,12.43811031,5.023769329,1.439949017,1.026283308,0.7809396055,2.4971141655,2.6876037105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1972,1,0.925,0.45,-10,1e-04,0.29167,0.023,13,13,5,0,0,1,0,Sp1_extinct,1945.92307692308,4.8320928954,7.1366937638,5.7640150238,6.7431752084,3.1813418282,0.8147583488,0.8037121696,0.5891742614,2.386764281,2.1722263728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1973,1,0.925,0.45,-5,1e-04,0.29167,0.023,13,13,1,0,0,1,0,Sp1_extinct,347.461538461538,-0.289437697,0.005348753,-0.026887167,0.193080879,-0.264626834,-0.053112765,0.26227414,0.724581312,0.15584427,1.142699722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1974,1,0.925,0.45,0,1e-04,0.29167,0.023,13,10,0,0,0,1,0,Sp1_extinct,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1975,1,0.925,0.5,-50,1e-04,0.29167,0.023,16,16,10,1,0.0625,0.9375,0,Coexist_or_sp1_extinct,3730.25,7.5529788011,9.9484339087,8.4237614562,9.3604377967,3.7902329891,0.9294177263,0.9491623772,0.6740089887,2.6167035389,2.4322550645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,13.36205682,16.60665506,15.1045759,15.42966332,5.91385297,1.568759073,1.578901265,0.959897035,3.181711132,2.562706902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1976,1,0.925,0.5,-25,1e-04,0.29167,0.023,16,16,10,4,0.25,0.75,0,Coexist_or_sp1_extinct,4333.375,8.2885511642,11.0142769635,9.6014967972,10.3353459727,4.7492780073,1.2977349139,1.5888252875,0.8092062447,2.9730618703,2.3511376029,0,0,0.1,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,11.65055638775,14.9172862175,13.54137052,13.92826568,5.82501326025,1.81181666125,2.01524608425,0.98149570425,3.38923046975,2.35548009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1977,1,0.925,0.5,-15,1e-04,0.29167,0.023,16,16,10,0,0,1,0,Sp1_extinct,3958.375,7.2428932051,9.6872149026,8.1558738708,9.0308428458,4.331532885,1.0537119676,1.121378351,0.7095297544,2.6410502133,2.5182769739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1978,1,0.925,0.5,-10,1e-04,0.29167,0.023,14,14,8,1,0.0714285714285714,0.928571428571429,0,Coexist_or_sp1_extinct,2955.42857142857,4.312965105,6.270250079625,5.016761918,5.81788930675,3.055930740875,0.652367759625,1.13109007275,0.60200746775,2.185159518125,2.000680198625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,8.4258644,11.1148296,10.6374876,11.02983341,2.529909208,0.686422278,1.374175703,0.549137488,2.382239843,1.557201628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1979,1,0.925,0.5,-5,1e-04,0.29167,0.023,14,14,1,0,0,1,0,Sp1_extinct,252.571428571429,0.202930965,0.517038242,-0.056878879,0.058821274,0.056125732,-0.181245254,0.225832994,0.478604125,0.8580542,0.605283069,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1980,1,0.925,0.5,0,1e-04,0.29167,0.023,14,13,0,0,0,1,0,Sp1_extinct,22.8461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1981,1,0.925,0.55,-50,1e-04,0.29167,0.023,13,13,6,1,0.0769230769230769,0.923076923076923,0,Coexist_or_sp1_extinct,3012.84615384615,6.56621126183333,9.03695677133333,7.85565298,8.29158033066667,4.16042504616667,0.921502488666667,1.2552899255,0.729168502333333,2.862746127,2.336624704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,8.727761707,12.65537383,10.84999661,10.71634547,7.677263609,1.685512252,2.501524308,0.923821176,3.97496691,2.397263778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1982,1,0.925,0.55,-25,1e-04,0.29167,0.023,13,13,11,3,0.230769230769231,0.769230769230769,0,Coexist_or_sp1_extinct,5149,7.18817055545455,9.40293161009091,7.73823029318182,8.95976732136364,3.97040306509091,0.927490450363636,0.962434929545455,0.638140495909091,2.614464449,2.41687827809091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,10.7173949316667,13.5079395633333,11.7002471156667,13.1244431366667,5.55447491866667,1.46444392833333,1.34861560166667,0.749364253,3.12830480366667,2.55882320933333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1983,1,0.925,0.55,-15,1e-04,0.29167,0.023,13,13,5,1,0.0769230769230769,0.923076923076923,0,Coexist_or_sp1_extinct,2618.23076923077,6.639917296,8.9654607906,7.5196908886,8.2996451,2.860809387,0.7307826864,1.1016595442,0.6596621098,2.4425518236,2.0005543892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,8.069658507,10.02478281,8.900813124,9.467236524,3.064439806,0.786657379,0.818501896,0.483998078,2.376932301,2.042428484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1984,1,0.925,0.55,-10,1e-04,0.29167,0.023,13,13,5,0,0,1,0,Sp1_extinct,1629.76923076923,2.5627359998,4.0149512464,3.2678651,3.7150597638,2.0916484358,0.346968009,0.5893910088,0.443469533,1.856997619,1.7803699478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1985,1,0.925,0.55,-5,1e-04,0.29167,0.023,13,12,0,0,0,1,0,Sp1_extinct,74.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1986,1,0.925,0.55,0,1e-04,0.29167,0.023,13,12,0,0,0,1,0,Sp1_extinct,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1987,1,0.925,0.65,-50,1e-04,0.29167,0.023,13,13,6,1,0.0769230769230769,0.923076923076923,0,Coexist_or_sp1_extinct,2663.61538461538,3.83508594516667,5.76407032366667,4.50393366533333,5.02156477183333,2.47797440333333,0.383485086333333,0.852457010833333,0.546166127166667,2.00529041016667,1.89368206116667,0,0,0.166666666666667,0,0,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,6.732486431,10.28249671,9.316426137,8.417609706,4.582409889,0.945997977,1.925637335,0.956007795,2.507308249,1.537678709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1988,1,0.925,0.65,-25,1e-04,0.29167,0.023,13,13,7,0,0,1,0,Sp1_extinct,2669.76923076923,4.56690819128571,5.64931304328571,4.83535085957143,5.41071368171429,1.98438133114286,0.436294375857143,0.431682121285714,0.404052989571429,1.86759868342857,1.98796169342857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1989,1,0.925,0.65,-15,1e-04,0.29167,0.023,13,13,7,0,0,1,0,Sp1_extinct,2639,3.37847941928571,4.52778344971429,3.69210770657143,4.46743334171429,1.92192550814286,0.510074525,0.477204362857143,0.379727175571429,1.713031026,1.86701990571429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1990,1,0.925,0.65,-10,1e-04,0.29167,0.023,13,13,3,0,0,1,0,Sp1_extinct,995.923076923077,1.21207628066667,2.32433107433333,2.053869909,2.63342473133333,1.95765219833333,0.289673620333333,0.847657158666667,0.431751236666667,1.85711213733333,1.44120621533333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1991,1,0.925,0.65,-5,1e-04,0.29167,0.023,13,12,0,0,0,1,0,Sp1_extinct,34.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1992,1,0.925,0.65,0,1e-04,0.29167,0.023,13,13,0,0,0,1,0,Sp1_extinct,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1993,1,0.925,0.75,-50,1e-04,0.29167,0.023,16,16,9,1,0.0625,0.9375,0,Coexist_or_sp1_extinct,2907.75,2.69681066022222,3.66908788122222,3.079582447,3.32349114422222,1.41642815777778,0.206651006777778,0.457864013444444,0.249886801,1.56957811177778,1.45916350411111,0,0,0,0,0,0,0.888888888888889,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Sp1chasing2,4.749723108,6.641393773,5.601659114,5.448521767,2.586115971,-0.013539428,1.005407626,0.212811646,2.01448966,1.22189368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1994,1,0.925,0.75,-25,1e-04,0.29167,0.023,16,16,7,1,0.0625,0.9375,0,Coexist_or_sp1_extinct,2359.625,2.234153612,3.28360101071429,2.46461258942857,3.22313116628571,1.395251511,0.225864832714286,0.373265777571429,0.227894553857143,1.54771178757143,1.52634660685714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2,1.409395251,3.581034014,1.362923989,2.690139317,1.256852619,0.197793259,0.603363084,0.361956416,1.399577427,1.158170759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1995,1,0.925,0.75,-15,1e-04,0.29167,0.023,16,16,10,1,0.0625,0.9375,0,Coexist_or_sp1_extinct,2381.5,1.371372891,2.1598512492,1.7750049816,1.7749669485,0.8339882371,0.0995719967,0.4991069079,0.2858543272,1.436188353,1.1796656045,0,0,0.3,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,Sp2diverging_Sp1chasing2,2.736331361,3.187336511,3.302508785,3.18796993,0.202998208,0.113323292,0.384883012,0.000703809,1.192364584,0.806777763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
1996,1,0.925,0.75,-10,1e-04,0.29167,0.023,16,16,3,0,0,1,0,Sp1_extinct,635.25,0.456187720666667,0.471940547333333,0.379492235,0.603835242333333,0.0933980653333333,-0.012118818,0.279458789,0.556806877,1.06096126633333,0.602585165333333,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp2diverging_Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1997,1,0.925,0.75,-5,1e-04,0.29167,0.023,16,12,0,0,0,1,0,Sp1_extinct,20.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1998,1,0.925,0.75,0,1e-04,0.29167,0.023,16,15,0,0,0,1,0,Sp1_extinct,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
1999,1,0.925,0.85,-50,1e-04,0.29167,0.023,16,15,4,2,0.133333333333333,0.866666666666667,0,Coexist_or_sp1_extinct,1711.66666666667,1.1891836215,1.24064374025,1.42276362275,1.45376139825,0.75824969375,-0.0307057345,0.31050767175,0.1813170675,0.73658179275,0.71537886775,0,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp1chasing2,1.87518134,1.9357662395,2.1862364735,2.1590645365,1.3962098435,0.241666694,0.326509721,0.0695004245,0.785849151,0.504834093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1chasing2
2000,1,0.925,0.85,-25,1e-04,0.29167,0.023,16,14,3,0,0,1,0,Sp1_extinct,706.857142857143,0.572871225,1.03010770766667,0.348267914333333,0.483657623,0.38243513,0.011278273,0.259366447666667,0.166560244,0.802072381333333,1.03289877366667,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stasis_Sp2diverging_Sp1chasing2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
2001,1,0.925,0.85,-15,1e-04,0.29167,0.023,16,13,0,0,0,1,0,Sp1_extinct,31.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
2002,1,0.925,0.85,-10,1e-04,0.29167,0.023,14,13,0,0,0,1,0,Sp1_extinct,17.4615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
2003,1,0.925,0.85,-5,1e-04,0.29167,0.023,14,11,0,0,0,1,0,Sp1_extinct,13.5454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
2004,1,0.925,0.85,0,1e-04,0.29167,0.023,14,11,0,0,0,1,0,Sp1_extinct,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
2005,1,0.925,0.9,-50,1e-04,0.29167,0.023,16,13,0,0,0,1,0,Sp1_extinct,12.0769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
2006,1,0.925,0.9,-25,1e-04,0.29167,0.023,16,13,0,0,0,1,0,Sp1_extinct,11.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp1_extinct
